entry_id,old_billing_sku,old_kms,new_billing_sku,new_kms
8601,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8605,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8603,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8609,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
8611,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8618,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8622,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8627,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8628,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
8631,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
8635,"Good Farmer-11-PNB-PNB",167.40,"Good Farmer-11-DVO-DVO",213.40
8640,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8648,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
8661,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8674,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
8676,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8684,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8686,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8689,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8691,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8694,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8701,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8702,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8703,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8773,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
8775,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12499,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8803,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8804,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
8805,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
8807,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
8811,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
8824,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
8827,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
8828,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
8830,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8832,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
8833,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
8834,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8836,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8839,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8889,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9371,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9389,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9407,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
8931,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8932,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
8934,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8936,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
8988,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
9009,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9010,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9011,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9012,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9013,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9014,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9016,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9017,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9018,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9019,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9015,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12501,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9046,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
9066,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-PNB",43.00
9148,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11287,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9150,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9151,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9152,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9156,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9160,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9162,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9198,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
9199,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9200,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9202,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9229,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9230,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9231,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9232,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9233,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9234,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9235,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9236,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9237,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9373,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9392,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9493,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9494,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9496,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9499,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9501,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9503,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9505,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9507,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9511,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9512,Sumifru-18-DVO-PNB,169.40,Sumifru-18-DVO-DVO,171.40
9513,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9515,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9559,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
9570,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9572,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
9574,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9621,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9628,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9630,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9635,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9636,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9637,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9638,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9646,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
9647,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
9650,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9651,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9652,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9653,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9665,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9667,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12608,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-PNB,323.00
9669,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12609,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12700,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12731,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12775,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9670,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12701,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12732,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
9681,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9683,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12702,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12703,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12733,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12746,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9699,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12613,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12614,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-DVO,378.00
12720,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9803,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9805,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9808,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
9813,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9818,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-PNB",43.00
9824,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
9837,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
9901,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
9906,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9907,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
9911,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
9914,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
9917,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9918,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9919,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
9920,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9921,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9922,Farmind-1-PNB-PNB,107.00,Farmind-1-DVO-DVO,202.20
9923,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
9924,Farmind-1-PNB-PNB,107.00,Farmind-1-DVO-DVO,202.20
10052,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
10053,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
10056,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10201,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10202,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10203,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10204,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10225,"Good Farmer-2-PNB-PNB",129.20,"Good Farmer-2-DVO-PNB",145.40
10228,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
10259,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10260,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10261,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10263,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10265,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10268,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10269,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10272,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10274,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10275,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10276,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10278,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10279,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10280,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10281,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10282,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10283,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10285,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10286,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10288,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10289,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10295,"Good Farmer-1-PNB-PNB",107.00,"Good Farmer-1-DVO-PNB",143.00
10296,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10298,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10314,"Good Farmer-11-PNB-PNB",167.40,"Good Farmer-11-DVO-PNB",190.40
10359,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
10362,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10395,"Good Farmer-17-PNB-PNB",132.40,"Good Farmer-17-DVO-PNB",155.40
10405,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
10409,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
10411,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
10412,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
10413,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-PNB-DVO,362.00
10423,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10443,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10445,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
10448,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12615,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12687,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-DVO",192.40
12721,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12618,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
10516,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
10517,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
10521,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10569,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10573,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
10577,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10583,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10587,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10591,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10593,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10596,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10721,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
10723,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
10734,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
10737,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
10739,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
10761,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
10805,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
10806,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12689,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-DVO",192.40
10902,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
10903,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10905,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10906,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10909,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10911,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10913,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10915,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10917,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10919,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10922,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10924,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10925,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10928,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10929,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10930,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10933,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
10935,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10939,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10942,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10944,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
10945,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10946,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10947,Farmind-1-PNB-PNB,107.00,Farmind-1-DVO-DVO,202.20
10948,Farmind-1-PNB-PNB,107.00,Farmind-1-DVO-DVO,202.20
9020,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11000,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
11001,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
11002,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
11003,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
11010,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11012,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
11026,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11040,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12597,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12621,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12622,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12723,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11069,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11071,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12623,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12624,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11258,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11260,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
11262,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11264,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12536,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
12537,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12625,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12710,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12725,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-DVO",156.40
11282,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11277,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12538,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11289,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12600,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
12626,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12694,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12711,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12726,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-DVO",156.40
12766,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12627,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12695,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11395,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11396,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11397,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11408,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12628,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12696,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12752,"Good Farmer-17-PNB-PNB",132.40,"Good Farmer-17-DVO-DVO",178.40
11403,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11406,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11426,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11430,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
11433,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-PNB,323.00
11543,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-PNB",43.00
11544,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
11573,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11574,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11575,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11576,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11577,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11578,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11579,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11584,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11597,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11572,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11586,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
