"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",500,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,109,,256,180,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",510,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,061,,,133,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",520,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,070,,258,178,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",530,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,065,,256,172,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",540,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,051,,258,181,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",550,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,048,,258,297,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",560,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,099,,258,349,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",570,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,145,,258,173,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",580,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,055,,256,066,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",590,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,104,,256,075,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",600,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,150,,256,316,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",610,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,132,,257,126,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",620,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,103,,258,183,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",630,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,119,,258,179,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",640,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,184,,258,171,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",650,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,103,,257,183,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",660,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,166,,256,190,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",670,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,022,,257,336,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",680,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,170,,257,271,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",690,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,166,,257,190,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",700,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,065,,257,172,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",710,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,146,,257,414,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",720,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,146,,257,414,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",730,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,022,,256,239,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",740,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,048,,256,096,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",750,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,129,,256,081,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",760,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,142,,256,419,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",770,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,131,,256,186,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",780,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,061,,258,170,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",790,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,094,,256,346,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",800,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,184,,258,171,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",810,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,179,,258,269,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",820,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,119,,258,179,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",830,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,051,,258,181,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",840,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,131,,256,186,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",850,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,091,,256,174,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",860,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,182,,256,079,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",870,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,086,,256,176,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",880,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,048,,256,336,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",890,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,051,,256,181,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",900,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,166,,256,190,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",910,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,065,,256,172,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",920,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,130,,256,332,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",930,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,110,,256,333,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",940,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,086,,256,176,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",950,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,132,,256,208,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",960,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,029,,258,294,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",970,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,091,,258,174,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",980,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,042,,258,182,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",990,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,022,,258,336,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1000,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,174,,256,246,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1010,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,145,,258,274,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1020,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,184,,258,171,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1030,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,024,,258,171,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1040,FS00000019,1,TRP,,PR00,6762,0,PHP,,3200030030,179,,258,269,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1050,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,051,,258,181,,
