"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",280,FS00000002,1,TRP,986,PR00,185073.77,1000,USD,62.494,3200010010,"=""153""",,"=""222""","=""106""",,"=""099"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",290,FS00000002,1,TRP,1082,PR00,185073.77,1000,USD,62.494,3200010010,"=""169""",,"=""238""","=""340""",,"=""123"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",300,FS00000002,1,TRP,1096,PR00,185073.77,1000,USD,62.494,3200010010,"=""198""",,"=""216""","=""060""",,"=""094"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",310,FS00000002,1,TRP,1154,PR00,185073.77,1000,USD,62.494,3200010010,"=""164""",,"=""203""","=""156""",,"=""112"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",320,FS00000002,1,TRP,1142,PR00,185073.77,1000,USD,62.494,3200010010,"=""198""",,"=""216""","=""323""",,"=""094"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",330,FS00000002,1,TRP,1078,PR00,185073.77,1000,USD,62.494,3200010010,"=""190""",,"=""240""","=""099""",,"=""081"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",340,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""171""",,"=""216""","=""419""",,"=""053"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",350,FS00000002,1,TRP,1142,PR00,185073.77,1000,USD,62.494,3200010010,"=""180""",,"=""234""","=""135""",,"=""091"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",360,FS00000002,1,TRP,1050,PR00,185073.77,1000,USD,62.494,3200010010,"=""157""",,"=""242""","=""282""",,"=""065"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",370,FS00000002,1,TRP,1110,PR00,185073.77,1000,USD,62.494,3200010010,"=""164""",,"=""203""","=""126""",,"=""112"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",380,FS00000002,1,TRP,1166,PR00,185073.77,1000,USD,62.494,3200010010,"=""180""",,"=""234""","=""121""",,"=""067"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",390,FS00000002,1,TRP,1158,PR00,185073.77,1000,USD,62.494,3200010010,"=""164""",,"=""203""","=""156""",,"=""112"""
